id,type,lat,lon,name,city,text_description,tags
1348003477,node,55.7958566,49.1096731,Национальный музей Республики Татарстан,Казань,"Национальный музей Республики Татарстан. Туризм: museum. Часы работы: Su,Mo 10:00-18:00; Tu-Sa 10:00-20:00; We[-1] off. Доступно для инвалидных колясок. Телефон: +7 843 2928984; +7 843 5900050; +7 987 2900184. Вебсайт: https://tatmuseum.ru/. Национальный музей Республики Татарстан (тат. Татарстан Республикасы Милли музее) — научно-исследовательское и культурно-образовательное учреждение, ведущий музейный центр Татарстана и один из крупнейших культурно-исторических музеев в Поволжье.","{'check_date': '2022-07-13', 'email': 'tatmuseum@tatmuseum.ru', 'fee': 'yes', 'fee:conditional': 'no @ (Tu[1])', 'name': 'Национальный музей Республики Татарстан', 'name:de': 'Nationales Museum der Republik Tatarstan', 'name:en': 'National Museum of the Republic of Tatarstan', 'name:ru': 'Национальный музей Республики Татарстан', 'name:tt': 'Татарстан Республикасы Милли музее', 'official_name': 'Государственное бюджетное учреждение культуры «Национальный музей Республики Татарстан»', 'opening_hours': 'Su,Mo 10:00-18:00; Tu-Sa 10:00-20:00; We[-1] off', 'payment:cash': 'yes', 'payment:maestro': 'yes', 'payment:mastercard': 'yes', 'payment:visa': 'yes', 'payment:visa_electron': 'yes', 'phone': '+7 843 2928984; +7 843 5900050; +7 987 2900184', 'tourism': 'museum', 'website': 'https://tatmuseum.ru/', 'wheelchair': 'yes', 'wikidata': 'Q4315032', 'wikipedia': 'ru:Национальный музей Республики Татарстан'}"
1351744703,node,55.8241936,49.0795257,Августина,Казань,Августина. Магазин: convenience. Часы работы: Mo-Su 07:00-22:00,"{'addr:floor': '1', 'check_date': '2024-05-28', 'level': '0', 'name': 'Августина', 'opening_hours': 'Mo-Su 07:00-22:00', 'operator': 'ООО ""Арслан""', 'shop': 'convenience', 'wheelchair': 'no'}"
1356847165,node,55.8253608,49.0865229,Каштан,Казань,Каштан. Тип: bar. Часы работы: 24/7,"{'addr:floor': '1', 'addr:housenumber': '100Б', 'addr:street': 'улица Декабристов', 'amenity': 'bar', 'check_date': '2024-08-26', 'level': '0', 'name': 'Каштан', 'name:ru': 'Каштан', 'opening_hours': '24/7', 'wheelchair': 'no'}"
1360130908,node,55.7930248,49.1177258,Трафик,Казань,Трафик. Магазин: convenience. Часы работы: 07:00-22:00. Доступно для инвалидных колясок,"{'addr:city': 'Казань', 'addr:country': 'RU', 'addr:floor': '1', 'addr:housenumber': '25', 'addr:street': 'Кремлёвская улица', 'check_date': '2024-04-27', 'level': '0', 'name': 'Трафик', 'opening_hours': '07:00-22:00', 'operator': 'ООО ""Мадагаскар""', 'ref': '26', 'shop': 'convenience', 'wheelchair': 'yes'}"
1360133194,node,55.7929336,49.1177991,Дом книги,Казань,Дом книги. Магазин: books. Часы работы: Mo-Sa 09:00-19:30; Su 10:00-18:00. Телефон: +78432951271. Вебсайт: https://www.bookskazan.ru/. Описание: Самая крупная сеть книжных магазинов в татарстане,"{'addr:city': 'Казань', 'addr:country': 'RU', 'addr:housenumber': '25', 'addr:street': 'Кремлёвская улица', 'brand': 'Дом книги', 'brand:wikidata': 'Q48950742', 'check_date': '2023-08-03', 'description': 'Самая крупная сеть книжных магазинов в татарстане', 'name': 'Дом книги', 'opening_hours': 'Mo-Sa 09:00-19:30; Su 10:00-18:00', 'operator': 'ООО ""Таис""', 'phone': '+78432951271', 'shop': 'books', 'website': 'https://www.bookskazan.ru/', 'wheelchair': 'no'}"
1361980321,node,55.7847058,49.1445843,Еда,Казань,Еда. Магазин: convenience. Часы работы: 24/7,"{'name': 'Еда', 'name:en': 'Eda', 'opening_hours': '24/7', 'shop': 'convenience'}"
1380515403,node,55.8276365,49.1284071,Belwest,Казань,Belwest. Магазин: shoes,"{'brand': 'Belwest', 'brand:wikidata': 'Q4081686', 'name': 'Belwest', 'name:ru': 'Belwest', 'shop': 'shoes'}"
1380515408,node,55.8263328,49.1415091,Республиканская детская библиотека,Казань,Республиканская детская библиотека. Тип: library. Часы работы: Tu-Sa 09:00-19:00,"{'amenity': 'library', 'check_date': '2024-04-07', 'name': 'Республиканская детская библиотека', 'name:ru': 'Республиканская детская библиотека', 'opening_hours': 'Tu-Sa 09:00-19:00'}"
1387715262,node,55.8275239,49.1373694,Республиканская юношеская библиотека Филиал №1,Казань,Республиканская юношеская библиотека Филиал №1. Тип: library. Часы работы: Mo-Sa 10:00-20:00,"{'addr:floor': '1', 'addr:housenumber': '76', 'addr:street': 'проспект Ямашева', 'amenity': 'library', 'check_date': '2024-07-21', 'level': '0', 'name': 'Республиканская юношеская библиотека Филиал №1', 'opening_hours': 'Mo-Sa 10:00-20:00', 'wheelchair': 'no'}"
1389073866,node,55.7987562,49.1156164,Покровский,Казань,"Покровский. Магазин: convenience. Часы работы: Mo-Su 08:00-13:40, 14:00-20:00","{'name': 'Покровский', 'name:ru': 'Покровский', 'opening_hours': 'Mo-Su 08:00-13:40, 14:00-20:00', 'shop': 'convenience'}"
1396642905,node,55.9013841,49.1937722,Ирбис,Казань,Ирбис. Туризм: hotel. Часы работы: 24/7,"{'addr:street': '847-й км автодороги ""М-7 Волга"" (Казань)', 'check_date': '2024-03-30', 'contact:email': 'reservation@irbishotels.ru', 'contact:facebook': 'https://facebook.com/oteltranzit', 'contact:instagram': 'https://instagram.com/irbis_otel', 'contact:phone': '+7 843 2603939;+7 966 2603939', 'contact:twitter': 'https://twitter.com/@oteltranzit', 'contact:vk': 'https://vk.com/hotel_tranzit', 'contact:website': 'https://irbishotels.ru/', 'name': 'Ирбис', 'opening_hours': '24/7', 'operator': 'Ирбис Транзит', 'tourism': 'hotel'}"
1396657357,node,55.9018188,49.1939884,Продукты,Казань,Продукты. Магазин: convenience,"{'name': 'Продукты', 'shop': 'convenience'}"
1398762806,node,55.9037785,49.1326227,Фасоль,Казань,Фасоль. Магазин: convenience. Часы работы: Mo-Su 07:30-23:00,"{'contact:phone': '+7 800 7001077', 'contact:website': 'https://myfasol.ru', 'name': 'Фасоль', 'opening_hours': 'Mo-Su 07:30-23:00', 'shop': 'convenience'}"
1471086034,node,55.7829044,49.2250021,FortePiano,Казань,FortePiano. Туризм: hotel. Часы работы: 24/7,"{'contact:email': 'fortepiano@inbox.ru', 'contact:phone': '+7 843 2110507', 'contact:website': 'fortepiano-kazan.ru', 'name': 'FortePiano', 'opening_hours': '24/7', 'tourism': 'hotel'}"
1472990800,node,55.7608506,49.2148527,"Трасса ""Кокурка""",Казань,"Трасса ""Кокурка"". Досуг: track","{'leisure': 'track', 'name': 'Трасса ""Кокурка""'}"
1481054361,node,55.8167255,49.0961244,Библиотека КГЭУ,Казань,Библиотека КГЭУ. Тип: library,"{'amenity': 'library', 'name': 'Библиотека КГЭУ'}"
1524672836,node,55.8295023,49.1468828,Троя,Казань,"Троя. Тип: cafe. Часы работы: Mo-Fr 11:00-24:00; Sa-Su 00:00-02:00,12:00-24:00","{'addr:floor': '1', 'amenity': 'cafe', 'check_date': '2024-08-29', 'level': '0', 'name': 'Троя', 'opening_hours': 'Mo-Fr 11:00-24:00; Sa-Su 00:00-02:00,12:00-24:00', 'outdoor_seating': 'yes', 'wheelchair': 'no'}"
1524718145,node,55.83088,49.1328554,Дом книги,Казань,Дом книги. Магазин: books. Часы работы: Mo-Sa 10:00-19:00; Su 10:00-17:00,"{'addr:floor': '1', 'check_date': '2024-07-21', 'level': '0', 'name': 'Дом книги', 'opening_hours': 'Mo-Sa 10:00-19:00; Su 10:00-17:00', 'operator': 'ООО ""Фомус""', 'shop': 'books', 'wheelchair': 'no'}"
1526908055,node,55.8355437,49.1221241,Семерочка,Казань,"Семерочка. Магазин: convenience. Часы работы: Mo-Sa 00:10-23:50; Su 00:10-03:00,07:00-23:50","{'addr:city': 'Казань', 'addr:floor': '1', 'addr:housenumber': '12А', 'addr:postcode': '420136', 'addr:street': 'улица Маршала Чуйкова', 'check_date': '2024-08-11', 'level': '0', 'name': 'Семерочка', 'opening_hours': 'Mo-Sa 00:10-23:50; Su 00:10-03:00,07:00-23:50', 'operator': 'ООО ""Лекон""', 'shop': 'convenience', 'wheelchair': 'no'}"
1526908084,node,55.8367383,49.1346098,Тихая гавань,Казань,"Тихая гавань. Тип: cafe. Часы работы: Mo-Fr 11:00-24:00; Sa 00:00-01:00,13:00-24:00; Su 00:00-01:00,13:00-23:00","{'addr:floor': '1', 'amenity': 'cafe', 'check_date': '2024-08-29', 'level': '0', 'name': 'Тихая гавань', 'opening_hours': 'Mo-Fr 11:00-24:00; Sa 00:00-01:00,13:00-24:00; Su 00:00-01:00,13:00-23:00'}"
1577985990,node,55.7986861,49.1024332,Благотворителю,Казань,Благотворителю. Туризм: artwork. Исторический объект: memorial,"{'artist_name': 'Асия Минуллина', 'artwork_type': 'statue', 'historic': 'memorial', 'image': 'https://ru.wikipedia.org/wiki/Файл:Памятник_благотворителю_(Казань).jpg', 'material': 'metal', 'memorial': 'sculpture', 'name': 'Благотворителю', 'name:en': 'Philanthropist', 'name:ru': 'Благотворителю', 'start_date': '2008-08-30', 'subject:wikidata': 'Q21092651', 'subject:wikipedia': 'ru:Галимзянов, Асгат Галимзянович', 'subject:wikipedia:tt': 'Äsğät Ğalimcanov', 'tourism': 'artwork'}"
1628482400,node,55.8389422,49.0800854,Би-Би,Казань,Би-Би. Магазин: car parts. Часы работы: Mo-Su 08:00-23:00,"{'addr:floor': '1', 'check_date': '2024-08-17', 'contact:email': 'in258@tomail.ru', 'contact:phone': '+7 800 2504949;+7 843 5647631;+7 843 5647639;+7 965 5855168', 'contact:website': 'https://bi-bi.ru/', 'level': '0', 'name': 'Би-Би', 'name:en': 'BiBi carpartsshop', 'name:ru': 'Би-Би', 'opening_hours': 'Mo-Su 08:00-23:00', 'operator': 'ООО ""Атлант""', 'shop': 'car_parts', 'wheelchair': 'no'}"
1665281699,node,55.7916141,49.1127123,SПБ,Казань,"SПБ. Тип: pub. Часы работы: 00:00-02:00,12:00-24:00. Телефон: +7 960 0480033. Вебсайт: http://barspb.ru/","{'amenity': 'pub', 'internet_access': 'wlan', 'name': 'SПБ', 'opening_hours': '00:00-02:00,12:00-24:00', 'phone': '+7 960 0480033', 'smoking': 'yes', 'website': 'http://barspb.ru/'}"
1669264415,node,55.8618306,49.0862576,Фиалка,Казань,Фиалка. Тип: cafe. Часы работы: 10:00-24:00,"{'amenity': 'cafe', 'check_date': '2023-05-16', 'name': 'Фиалка', 'opening_hours': '10:00-24:00', 'wheelchair': 'no'}"
1699973093,node,55.7997517,49.1299838,Карл Фукс,Казань,Карл Фукс. Исторический объект: memorial,"{'historic': 'memorial', 'memorial': 'statue', 'name': 'Карл Фукс', 'name:ru': 'Карл Фукс', 'name:tt': 'Карл Фукс һәйкәле', 'wikidata': 'Q13204858', 'wikipedia': 'tt:Карл Фукс һәйкәле (Казан)'}"
1712429879,node,55.7721289,49.2399612,Сладкоежка,Казань,Сладкоежка. Магазин: convenience,"{'name': 'Сладкоежка', 'shop': 'convenience'}"
1715812703,node,55.7660362,49.1817965,Бар 24,Казань,Бар 24. Тип: bar,"{'amenity': 'bar', 'name': 'Бар 24'}"
1716034665,node,55.7897408,49.1428836,В. М. Бехтереву,Казань,В. М. Бехтереву. Исторический объект: memorial,"{'historic': 'memorial', 'inscription': 'Владимир Михайлович Бехтерев основоположник казанской психоневрологической школы', 'memorial': 'bust', 'name': 'В. М. Бехтереву'}"
1741088355,node,55.7978746,49.1247431,Кабинет,Казань,Кабинет. Тип: cafe. Кухня: pizza. Часы работы: Mo-Fr 09:00-22:00; Sa 10:00-22:00; Su 11:00-22:00. Телефон: +7 843 2599029,"{'amenity': 'cafe', 'check_date': '2023-03-26', 'cuisine': 'pizza', 'name': 'Кабинет', 'opening_hours': 'Mo-Fr 09:00-22:00; Sa 10:00-22:00; Su 11:00-22:00', 'operator': 'ООО ""Кабинет""', 'phone': '+7 843 2599029', 'wheelchair': 'no'}"
1741088390,node,55.7976458,49.1239943,Миру-мир,Казань,Миру-мир. Магазин: convenience. Часы работы: 07:30-20:00,"{'addr:floor': '1', 'check_date': '2024-06-30', 'level': '0', 'name': 'Миру-мир', 'opening_hours': '07:30-20:00', 'operator': 'ООО ""Риверс""', 'shop': 'convenience', 'wheelchair': 'no'}"
